Message ID,Status,Email Address,Subject,Tag,Date & Time,Bounce reason
d2f829e3-9069-473f-b345-c5a8b8b087f8,Processed,papamoa@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-14 19:40:23 +1200,
9f37c09d-4a6a-403b-a103-a65dbc362be1,Opened,wairakei@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-14 16:35:36 +1200,
67d89f8d-ee3a-438e-a5d7-5cdd3dcfce7b,Delivered,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-14 15:49:49 +1200,
67d89f8d-ee3a-438e-a5d7-5cdd3dcfce7b,Processed,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-14 15:49:44 +1200,
227445b8-1e57-44c3-bbce-03a06ec9234d,Opened,papamoacoast@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-14 14:50:24 +1200,
3d5baee7-3133-4235-81a8-703b38b42ac6,Opened,papamoacoast@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-14 14:50:18 +1200,
85a28764-49b7-4c08-bddd-7bd53c87ff44,Opened,arataki@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-14 13:45:47 +1200,
9f37c09d-4a6a-403b-a103-a65dbc362be1,Delivered,wairakei@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-14 13:08:15 +1200,
9f37c09d-4a6a-403b-a103-a65dbc362be1,Processed,wairakei@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-14 13:08:10 +1200,
c0a107f6-f5f2-4b98-8021-e1df8ac650ac,Delivered,papamoa@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-14 13:07:37 +1200,
c0a107f6-f5f2-4b98-8021-e1df8ac650ac,Processed,papamoa@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-14 13:07:33 +1200,
227445b8-1e57-44c3-bbce-03a06ec9234d,Delivered,papamoacoast@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-14 13:07:01 +1200,
227445b8-1e57-44c3-bbce-03a06ec9234d,Processed,papamoacoast@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-14 13:06:57 +1200,
21f2eb2a-12dc-4f34-8cdd-16a250fdce48,Opened,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-14 13:06:47 +1200,
21f2eb2a-12dc-4f34-8cdd-16a250fdce48,Delivered,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-14 13:06:13 +1200,
21f2eb2a-12dc-4f34-8cdd-16a250fdce48,Processed,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-14 13:06:09 +1200,
85a28764-49b7-4c08-bddd-7bd53c87ff44,Delivered,arataki@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-14 13:04:54 +1200,
85a28764-49b7-4c08-bddd-7bd53c87ff44,Processed,arataki@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-14 13:04:48 +1200,
fc72e88d-b6cb-44c8-ab8c-4ae0276ff97b,Opened,arataki@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-14 10:17:10 +1200,
fc72e88d-b6cb-44c8-ab8c-4ae0276ff97b,Delivered,arataki@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-14 10:03:29 +1200,
fc72e88d-b6cb-44c8-ab8c-4ae0276ff97b,Processed,arataki@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-14 10:03:25 +1200,
3d5baee7-3133-4235-81a8-703b38b42ac6,Delivered,papamoacoast@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-14 10:02:32 +1200,
3d5baee7-3133-4235-81a8-703b38b42ac6,Processed,papamoacoast@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-14 10:02:28 +1200,
b5173731-34d3-4043-a370-2b4c4da04623,Opened,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-14 09:35:59 +1200,
b5173731-34d3-4043-a370-2b4c4da04623,Delivered,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-14 07:09:43 +1200,
b5173731-34d3-4043-a370-2b4c4da04623,Processed,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-14 07:09:39 +1200,
be5ea651-ed77-4db0-bf25-cb25326e89ad,Opened,haylee.dumbar@ikindergartens.nz,New contact submission from 'Joanna Macaulay' to 'Haylee Dumbar',"",2026-05-13 11:56:52 +1200,
be5ea651-ed77-4db0-bf25-cb25326e89ad,Delivered,haylee.dumbar@ikindergartens.nz,New contact submission from 'Joanna Macaulay' to 'Haylee Dumbar',"",2026-05-13 11:56:37 +1200,
be5ea651-ed77-4db0-bf25-cb25326e89ad,Processed,haylee.dumbar@ikindergartens.nz,New contact submission from 'Joanna Macaulay' to 'Haylee Dumbar',,2026-05-13 11:56:32 +1200,
52ab7927-3ffd-4ede-afda-42d22cb23868,Opened,brookfield@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-13 09:38:45 +1200,
52ab7927-3ffd-4ede-afda-42d22cb23868,Delivered,brookfield@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-13 09:36:51 +1200,
52ab7927-3ffd-4ede-afda-42d22cb23868,Processed,brookfield@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-13 09:36:47 +1200,
b0c4eeea-1831-4e7a-878e-102014bd8fa3,Opened,paengaroa@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-12 19:06:17 +1200,
b0c4eeea-1831-4e7a-878e-102014bd8fa3,Delivered,paengaroa@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-12 19:05:55 +1200,
b0c4eeea-1831-4e7a-878e-102014bd8fa3,Processed,paengaroa@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-12 19:05:50 +1200,
bf46a1dd-b63f-4fb9-a9b2-ae4264261cd7,Opened,office@ikindergartens.nz,New contact submission from 'Ellen Nash' to 'Office',"",2026-05-12 16:13:53 +1200,
413758da-f53e-4f4f-b564-10f024508353,Delivered,office@ikindergartens.nz,New contact submission from 'Janae OPrey' to 'Office',"",2026-05-12 16:06:43 +1200,
413758da-f53e-4f4f-b564-10f024508353,Processed,office@ikindergartens.nz,New contact submission from 'Janae OPrey' to 'Office',,2026-05-12 16:06:38 +1200,
2b4c2adb-ed27-4a88-8256-f2d495bb3e5a,Opened,maarawaewae@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-12 12:35:16 +1200,
2b4c2adb-ed27-4a88-8256-f2d495bb3e5a,Delivered,maarawaewae@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-12 11:44:19 +1200,
2b4c2adb-ed27-4a88-8256-f2d495bb3e5a,Processed,maarawaewae@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-12 11:44:14 +1200,
5816f69f-a765-429e-bd40-fb9b9dbfa31e,Opened,welcomebay@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-12 08:46:37 +1200,
5816f69f-a765-429e-bd40-fb9b9dbfa31e,Delivered,welcomebay@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-12 08:42:51 +1200,
5816f69f-a765-429e-bd40-fb9b9dbfa31e,Processed,welcomebay@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-12 08:42:47 +1200,
cbecdec0-915b-432c-845e-4b0a92522a93,Opened,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-12 07:50:23 +1200,
bf46a1dd-b63f-4fb9-a9b2-ae4264261cd7,Delivered,office@ikindergartens.nz,New contact submission from 'Ellen Nash' to 'Office',"",2026-05-11 22:37:34 +1200,
bf46a1dd-b63f-4fb9-a9b2-ae4264261cd7,Processed,office@ikindergartens.nz,New contact submission from 'Ellen Nash' to 'Office',,2026-05-11 22:37:29 +1200,
cbecdec0-915b-432c-845e-4b0a92522a93,Delivered,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-11 13:23:40 +1200,
cbecdec0-915b-432c-845e-4b0a92522a93,Processed,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-11 13:23:36 +1200,
630e535b-7bd8-46fb-b4f2-60cb2f7a7360,Delivered,matua@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-11 09:44:03 +1200,
630e535b-7bd8-46fb-b4f2-60cb2f7a7360,Processed,matua@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-11 09:43:59 +1200,
93252c3c-f7ad-449f-98b0-53a426ce00c4,Delivered,papamoa@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-11 07:59:13 +1200,
93252c3c-f7ad-449f-98b0-53a426ce00c4,Processed,papamoa@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-11 07:59:09 +1200,
3a82a7ac-1259-4bcb-8174-d99c6fbe424e,Delivered,office@ikindergartens.nz,New contact submission from 'Kevin' to 'Office',"",2026-05-08 15:59:38 +1200,
3a82a7ac-1259-4bcb-8174-d99c6fbe424e,Processed,office@ikindergartens.nz,New contact submission from 'Kevin' to 'Office',,2026-05-08 15:59:34 +1200,
b0cdb252-77e8-4c84-9d43-1c8c6588b3c6,Delivered,office@ikindergartens.nz,New contact submission from 'Stephanie Leeves Annan' to 'Kate Quirk',"",2026-05-08 13:57:36 +1200,
b0cdb252-77e8-4c84-9d43-1c8c6588b3c6,Processed,office@ikindergartens.nz,New contact submission from 'Stephanie Leeves Annan' to 'Kate Quirk',,2026-05-08 13:57:31 +1200,
29361f52-6390-42cf-b36d-0cb821aa8793,Delivered,otumoetai@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-07 22:02:49 +1200,
29361f52-6390-42cf-b36d-0cb821aa8793,Processed,otumoetai@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-07 22:02:44 +1200,
0ed31f8e-d3aa-4ca2-8def-847435c3b1b9,Opened,papamoacoast@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-07 17:21:13 +1200,
0ed31f8e-d3aa-4ca2-8def-847435c3b1b9,Delivered,papamoacoast@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-07 15:57:03 +1200,
0ed31f8e-d3aa-4ca2-8def-847435c3b1b9,Processed,papamoacoast@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-07 15:56:57 +1200,
ae64a804-703a-4197-a8aa-fed40504656c,Opened,welcomebay@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-07 12:08:52 +1200,
ae64a804-703a-4197-a8aa-fed40504656c,Delivered,welcomebay@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-07 09:48:25 +1200,
ae64a804-703a-4197-a8aa-fed40504656c,Processed,welcomebay@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-07 09:48:21 +1200,
0ca8f914-588d-48a9-a072-ddce53c8f25e,Opened,accounts@ikindergartens.nz,New contact submission from 'Robert Hodge' to 'Val Hulley',"",2026-05-07 09:28:09 +1200,
22283ecd-3444-4ca0-bcda-2602a63512b9,Delivered,papamoa@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-06 21:59:24 +1200,
22283ecd-3444-4ca0-bcda-2602a63512b9,Processed,papamoa@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-06 21:59:20 +1200,
3026d210-799b-46f3-8047-b75fa139e9f6,Delivered,peter.monteith@ikindergartens.nz,New contact submission from 'Ashlee White' to 'Peter Monteith',"",2026-05-05 15:40:13 +1200,
3026d210-799b-46f3-8047-b75fa139e9f6,Processed,peter.monteith@ikindergartens.nz,New contact submission from 'Ashlee White' to 'Peter Monteith',,2026-05-05 15:40:08 +1200,
19ad0260-47e9-4880-8e47-8fbb0755eed2,Opened,office@ikindergartens.nz,New contact submission from 'Jason Puru' to 'Kate Quirk',"",2026-05-05 15:33:47 +1200,
bbc8c65e-321f-45c2-b991-7b4438f55041,Delivered,otumoetai@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-05 15:00:49 +1200,
bbc8c65e-321f-45c2-b991-7b4438f55041,Processed,otumoetai@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-05 15:00:45 +1200,
19ad0260-47e9-4880-8e47-8fbb0755eed2,Delivered,office@ikindergartens.nz,New contact submission from 'Jason Puru' to 'Kate Quirk',"",2026-05-05 09:41:39 +1200,
19ad0260-47e9-4880-8e47-8fbb0755eed2,Processed,office@ikindergartens.nz,New contact submission from 'Jason Puru' to 'Kate Quirk',,2026-05-05 09:41:34 +1200,
eb3384b9-d5d6-4df8-b206-bee02f4a5e5a,Opened,peter.monteith@ikindergartens.nz,New contact submission from 'Teroku Robertson ' to 'Peter Monteith',"",2026-05-04 12:36:14 +1200,
0f43c179-6df2-4314-ae29-2f456ecd80e4,Opened,office@ikindergartens.nz,New contact submission from 'kamal deep kaur' to 'Office',"",2026-05-04 12:33:39 +1200,
eb3384b9-d5d6-4df8-b206-bee02f4a5e5a,Delivered,peter.monteith@ikindergartens.nz,New contact submission from 'Teroku Robertson ' to 'Peter Monteith',"",2026-05-04 11:44:12 +1200,
eb3384b9-d5d6-4df8-b206-bee02f4a5e5a,Processed,peter.monteith@ikindergartens.nz,New contact submission from 'Teroku Robertson ' to 'Peter Monteith',,2026-05-04 11:44:07 +1200,
832043e3-7c6b-4e61-8bc5-47904ae1e9c4,Opened,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-04 11:37:23 +1200,
832043e3-7c6b-4e61-8bc5-47904ae1e9c4,Delivered,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-04 11:14:37 +1200,
832043e3-7c6b-4e61-8bc5-47904ae1e9c4,Processed,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-04 11:14:33 +1200,
85ade8e3-14d3-44df-bc01-be3f430372c0,Delivered,whangamata@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-04 11:04:32 +1200,
85ade8e3-14d3-44df-bc01-be3f430372c0,Processed,whangamata@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-04 11:04:28 +1200,
987b88f6-2441-4981-a82e-999fdfca3e35,Opened,avenues@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-04 09:05:05 +1200,
987b88f6-2441-4981-a82e-999fdfca3e35,Delivered,avenues@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-04 09:03:19 +1200,
987b88f6-2441-4981-a82e-999fdfca3e35,Processed,avenues@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-04 09:03:14 +1200,
0f43c179-6df2-4314-ae29-2f456ecd80e4,Delivered,office@ikindergartens.nz,New contact submission from 'kamal deep kaur' to 'Office',"",2026-05-04 08:55:38 +1200,
0f43c179-6df2-4314-ae29-2f456ecd80e4,Processed,office@ikindergartens.nz,New contact submission from 'kamal deep kaur' to 'Office',,2026-05-04 08:55:34 +1200,
a2f593b2-5804-4318-b0ef-dc31e9617fe1,Opened,welcomebay@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-04 08:50:50 +1200,
6af80471-8190-46d8-a5af-b2909ee09b86,Delivered,katikati@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-05-03 18:12:34 +1200,
6af80471-8190-46d8-a5af-b2909ee09b86,Processed,katikati@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-05-03 18:12:30 +1200,
0ca8f914-588d-48a9-a072-ddce53c8f25e,Delivered,accounts@ikindergartens.nz,New contact submission from 'Robert Hodge' to 'Val Hulley',"",2026-05-02 10:00:27 +1200,
0ca8f914-588d-48a9-a072-ddce53c8f25e,Processed,accounts@ikindergartens.nz,New contact submission from 'Robert Hodge' to 'Val Hulley',,2026-05-02 10:00:22 +1200,
a2f593b2-5804-4318-b0ef-dc31e9617fe1,Delivered,welcomebay@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-30 21:18:04 +1200,
a2f593b2-5804-4318-b0ef-dc31e9617fe1,Processed,welcomebay@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-04-30 21:18:00 +1200,
1734d407-a449-4efa-87ca-1814756af140,Delivered,marion.dekker@ikindergartens.nz,New contact submission from 'Neil Anthony Crowe ' to 'Marion Dekker',"",2026-04-30 20:02:24 +1200,
1734d407-a449-4efa-87ca-1814756af140,Processed,marion.dekker@ikindergartens.nz,New contact submission from 'Neil Anthony Crowe ' to 'Marion Dekker',,2026-04-30 20:02:19 +1200,
f26850b7-6962-4851-820f-507a91e09716,Opened,whakamarama@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-30 19:11:56 +1200,
f26850b7-6962-4851-820f-507a91e09716,Delivered,whakamarama@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-30 19:11:23 +1200,
f26850b7-6962-4851-820f-507a91e09716,Processed,whakamarama@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-04-30 19:11:19 +1200,
a63d8a10-826b-4694-a368-6facc27cd8b2,Delivered,katikati@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-30 19:06:37 +1200,
a63d8a10-826b-4694-a368-6facc27cd8b2,Processed,katikati@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-04-30 19:06:32 +1200,
de4ac7e4-8124-4a1d-b164-62a746da12c8,Opened,maungatapu@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-30 12:22:38 +1200,
20cb604a-1526-4e2a-baee-8e8c0e536f38,Delivered,office@ikindergartens.nz,New contact submission from 'Tanya Batt' to 'Office',"",2026-04-30 10:21:13 +1200,
20cb604a-1526-4e2a-baee-8e8c0e536f38,Processed,office@ikindergartens.nz,New contact submission from 'Tanya Batt' to 'Office',,2026-04-30 10:21:08 +1200,
312f6395-55ad-452d-9b2f-399e2155f688,Opened,arataki@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-30 09:54:01 +1200,
1301a7e2-35e0-46a6-a613-2af11878864a,Opened,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-30 09:52:53 +1200,
312f6395-55ad-452d-9b2f-399e2155f688,Delivered,arataki@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-30 09:48:41 +1200,
312f6395-55ad-452d-9b2f-399e2155f688,Processed,arataki@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-04-30 09:48:37 +1200,
1301a7e2-35e0-46a6-a613-2af11878864a,Delivered,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-30 08:47:36 +1200,
1301a7e2-35e0-46a6-a613-2af11878864a,Processed,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-04-30 08:47:31 +1200,
408e0097-84a1-4a36-a8fa-f35a10a2eead,Opened,welcomebay@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-29 19:56:04 +1200,
408e0097-84a1-4a36-a8fa-f35a10a2eead,Delivered,welcomebay@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-29 15:22:00 +1200,
408e0097-84a1-4a36-a8fa-f35a10a2eead,Processed,welcomebay@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-04-29 15:21:55 +1200,
f6c5500d-6b9a-472c-a691-5e0a33f721ca,Opened,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-29 12:53:10 +1200,
13a2f734-e028-42d8-96e4-ce307d0bceac,Opened,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-29 12:53:07 +1200,
6d1732e8-e49e-4ca7-95ac-590b419972d7,Delivered,papamoa@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-29 12:47:03 +1200,
6d1732e8-e49e-4ca7-95ac-590b419972d7,Processed,papamoa@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-04-29 12:46:59 +1200,
13a2f734-e028-42d8-96e4-ce307d0bceac,Delivered,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-29 12:38:03 +1200,
13a2f734-e028-42d8-96e4-ce307d0bceac,Processed,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-04-29 12:37:58 +1200,
f6c5500d-6b9a-472c-a691-5e0a33f721ca,Delivered,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-29 12:33:16 +1200,
f6c5500d-6b9a-472c-a691-5e0a33f721ca,Processed,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-04-29 12:33:12 +1200,
de4ac7e4-8124-4a1d-b164-62a746da12c8,Delivered,maungatapu@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-29 11:47:49 +1200,
de4ac7e4-8124-4a1d-b164-62a746da12c8,Processed,maungatapu@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-04-29 11:47:45 +1200,
f7b2ab5b-b5d4-4e76-9cd6-948748ee14a0,Opened,office@ikindergartens.nz,New contact submission from 'Samantha Gray ' to 'Kate Quirk',"",2026-04-29 09:11:15 +1200,
1dd4f255-ceb7-4031-8ffa-f0a602430bd4,Delivered,matua@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-28 16:37:36 +1200,
1dd4f255-ceb7-4031-8ffa-f0a602430bd4,Processed,matua@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-04-28 16:37:31 +1200,
da51965f-a99d-4201-9347-7cde5c57ce01,Delivered,whangamata@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-28 14:36:11 +1200,
da51965f-a99d-4201-9347-7cde5c57ce01,Processed,whangamata@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-04-28 14:36:08 +1200,
0f8122d9-e755-4e74-b5ae-c955fe8ae2f1,Delivered,whangamata@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-28 14:34:42 +1200,
0f8122d9-e755-4e74-b5ae-c955fe8ae2f1,Processed,whangamata@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-04-28 14:34:37 +1200,
e57dbc53-61af-4163-986d-870d46882d20,Opened,maungatapu@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-28 12:54:47 +1200,
7b1b4811-59df-4097-b7f4-c9920ed2d562,Delivered,katikati@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-28 12:40:17 +1200,
7b1b4811-59df-4097-b7f4-c9920ed2d562,Processed,katikati@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-04-28 12:40:12 +1200,
c05809fa-1e14-4f83-9864-ed3dfab7e1d4,Opened,papamoacoast@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-28 11:28:28 +1200,
c05809fa-1e14-4f83-9864-ed3dfab7e1d4,Delivered,papamoacoast@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-28 11:19:05 +1200,
c05809fa-1e14-4f83-9864-ed3dfab7e1d4,Processed,papamoacoast@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-04-28 11:18:59 +1200,
d2c2970e-e3c8-4d1a-b92d-30fa9130a1ba,Opened,office@ikindergartens.nz,New contact submission from 'Moana Cullen ' to 'Kate Quirk',"",2026-04-28 11:06:29 +1200,
1800282b-a440-4907-8057-1a858b7c6391,Delivered,otumoetai@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-28 10:27:23 +1200,
1800282b-a440-4907-8057-1a858b7c6391,Processed,otumoetai@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-04-28 10:27:17 +1200,
f7b2ab5b-b5d4-4e76-9cd6-948748ee14a0,Delivered,office@ikindergartens.nz,New contact submission from 'Samantha Gray ' to 'Kate Quirk',"",2026-04-28 10:25:24 +1200,
f7b2ab5b-b5d4-4e76-9cd6-948748ee14a0,Processed,office@ikindergartens.nz,New contact submission from 'Samantha Gray ' to 'Kate Quirk',,2026-04-28 10:25:20 +1200,
e57dbc53-61af-4163-986d-870d46882d20,Delivered,maungatapu@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-28 08:50:59 +1200,
e57dbc53-61af-4163-986d-870d46882d20,Processed,maungatapu@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-04-28 08:50:55 +1200,
5939f322-56f1-4094-a88c-15a9b4192098,Opened,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-28 08:30:46 +1200,
5939f322-56f1-4094-a88c-15a9b4192098,Delivered,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-28 08:15:39 +1200,
5939f322-56f1-4094-a88c-15a9b4192098,Processed,gwenrogers@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-04-28 08:15:35 +1200,
cbb078ed-5591-41e2-bb14-91712865032d,Opened,maarawaewae@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-28 07:24:56 +1200,
15979b1d-6df5-4f93-9336-6e30b729e64a,Opened,tepuna@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-27 13:22:05 +1200,
f083f143-8e15-4165-9028-9246e4dbbbd2,Delivered,katikati@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-27 11:35:46 +1200,
f083f143-8e15-4165-9028-9246e4dbbbd2,Processed,katikati@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,,2026-04-27 11:35:42 +1200,
d2c2970e-e3c8-4d1a-b92d-30fa9130a1ba,Delivered,office@ikindergartens.nz,New contact submission from 'Moana Cullen ' to 'Kate Quirk',"",2026-04-27 10:11:09 +1200,
d2c2970e-e3c8-4d1a-b92d-30fa9130a1ba,Processed,office@ikindergartens.nz,New contact submission from 'Moana Cullen ' to 'Kate Quirk',,2026-04-27 10:11:05 +1200,
cbb078ed-5591-41e2-bb14-91712865032d,Delivered,maarawaewae@ikindergartens.nz,New enrolment enquiry submission for Inspired Kindergartens,"",2026-04-27 09:06:12 +1200,
